iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2022-04-11,5154633,6609,0,28031,908,67762200,tests performed,0.4917,3145,130,56805008,-50,41,102,89,2,139.01,128.04,112.71,ChIJ38WHZwf9KysRUhNblaFnglM,-4,7,-13,-40,-17,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-12,5207650,6648,0,28031,908,67847632,tests performed,0.4717,3147,126,56848280,-50,41,102,89,2,146.75,132.27,115.97,ChIJ38WHZwf9KysRUhNblaFnglM,-4,10,-18,-39,-18,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-13,5262359,6693,0,28031,908,67959817,tests performed,0.4748,3138,126,56887009,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-1,10,-16,-39,-19,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-14,5308858,6727,0,28031,908,68072923,tests performed,0.468,2979,128,56926704,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,8,36,-1,-36,-21,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-15,5345438,6755,0,28031,908,68173310,tests performed,0.4673,2996,134,56930398,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-48,-60,28,-53,-78,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-16,5384615,6779,0,28031,908,68259410,tests performed,0.4811,3070,130,56939761,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-2,23,12,-34,-21,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-17,5416980,6787,0,28031,908,68314619,tests performed,0.4868,3178,140,56942327,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-28,15,-33,-22,1,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-18,5459012,6804,0,28031,908,68374034,tests performed,0.4975,3276,144,56947015,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,-2,13,-56,-73,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-19,5509592,6845,0,28031,908,68438949,tests performed,0.5106,3329,161,56982786,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,10,-20,-41,-23,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-20,5563493,6891,0,28031,908,68521092,tests performed,0.5365,3312,147,57016295,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,4,-5,-36,-21,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-21,5613341,6939,0,28031,908,68626642,tests performed,0.54990000000000006,3236,134,57049425,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,5,-5,-40,-20,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-22,5650550,6978,0,28031,908,68725615,tests performed,0.5524,3210,133,57083407,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,10,-17,-39,-19,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-23,5685602,6983,0,28031,908,68809729,tests performed,0.5469,3152,135,57102257,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,0,8,-3,-30,-6,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-24,5719311,7006,0,28031,908,68879615,tests performed,0.5351,3144,132,57111207,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,3,6,4,-28,-9,1,1,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-25,5756791,7052,0,28031,908,68936116,tests performed,0.5298,3291,141,57114250,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-22,13,-54,-74,17,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-26,5796700,7112,0,28031,908,68999108,tests performed,0.5125,3391,142,57142090,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,19,-31,-38,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-27,5847576,7164,0,28031,908,69073514,tests performed,0.5143,3284,149,57166332,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,9,-26,-35,-8,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-28,5889356,7187,0,28031,908,69172527,tests performed,0.5056,3169,137,57190222,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,9,-19,-35,-8,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-29,5927528,7236,0,28031,908,69264961,tests performed,0.5135,3177,139,57215380,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,11,-19,-32,-6,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-04-30,5953142,7250,0,28031,908,69345105,tests performed,0.4997,3099,149,57229797,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,1,10,-11,-32,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-01,5992359,7244,0,28031,908,69416570,tests performed,0.5085,3218,135,57235026,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,2,10,-1,-31,-6,2,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-02,6030240,7310,0,28031,908,69477142,tests performed,0.5054,3088,143,57252655,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-4,-8,-39,-22,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-03,6072564,7355,0,28031,908,69543932,tests performed,0.5063,3104,142,57272196,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,12,-20,-34,-7,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-04,6130822,7423,0,28031,908,69633418,tests performed,0.5059,3131,133,57291080,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-5,6,-19,-34,-8,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-05,6171633,7453,0,28031,908,69736592,tests performed,0.5004,3125,126,57310690,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-5,8,-16,-34,-7,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-06,6207668,7495,0,28031,908,69815498,tests performed,0.5088,3071,130,57330123,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-2,12,-23,-33,-5,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-07,6246474,7509,0,28031,908,69899709,tests performed,0.5289,3073,131,57339879,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,5,17,-11,-31,-2,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-08,6286931,7516,0,28031,908,69970822,tests performed,0.5315,3139,129,57343438,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,8,9,-4,-32,-5,1,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-09,6334964,7559,0,28031,908,70040749,tests performed,0.5407,3168,123,57360651,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,7,-32,-38,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-10,6392018,7616,0,28031,908,70117750,tests performed,0.5567,3102,114,57377636,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,8,-29,-36,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-11,6449366,7668,0,28031,908,70226063,tests performed,0.5375,3004,122,57394319,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,5,-35,-36,-8,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-12,6496882,7718,0,28031,908,70329030,tests performed,0.549,2988,123,57411435,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,-32,-37,-8,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-13,6548368,7769,0,28031,908,70433292,tests performed,0.5515,2956,122,57428985,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,10,-32,-35,-8,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-14,6590066,7794,0,28031,908,70522263,tests performed,0.5519,2988,129,57434271,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-1,9,-20,-31,-4,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-15,6635840,7807,0,28031,908,70597113,tests performed,0.5571,3101,138,57442031,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-1,7,-15,-33,-7,3,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-16,6703295,7872,0,28031,908,70676569,tests performed,0.5793,3162,130,57458134,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-8,8,-23,-37,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-17,6759756,7926,0,28031,908,70755635,tests performed,0.5765,3134,133,57473292,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,8,-25,-35,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-18,6813741,7977,0,28031,908,70863587,tests performed,0.5715,2986,119,57489122,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,6,-22,-34,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-19,6863970,8028,0,28031,908,70972059,tests performed,0.5709,2891,118,57505233,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,8,-14,-34,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-20,6910455,8076,0,28031,908,71068640,tests performed,0.5699,2829,107,57521253,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,11,-27,-34,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-21,6948967,8097,0,28031,908,71152829,tests performed,0.5692,2844,108,57529212,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,2,13,-16,-33,-4,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-22,6983054,8109,0,28031,908,71218939,tests performed,0.5584,2912,106,57532891,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,6,-26,-37,-8,4,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-23,7025922,8178,0,28031,908,71286114,tests performed,0.5293,2927,117,57546595,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-11,6,-34,-39,-6,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-24,7071714,8218,0,28031,908,71359956,tests performed,0.5162,2889,108,57560804,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,-32,-36,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-25,7117742,8335,0,28031,908,71455210,tests performed,0.5138,2905,101,57574701,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-8,5,-26,-34,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-26,7157305,8367,0,28031,908,71563709,tests performed,0.4958,2863,99,57588958,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-18,-35,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-27,7189926,8432,0,28031,908,71659625,tests performed,0.4729,2715,92,57604098,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,9,-19,-32,-6,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-28,7216803,8460,0,28031,908,71736869,tests performed,0.4586,2712,90,NA,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,1,7,-6,-28,-3,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-29,7242719,8470,0,28031,908,71787402,tests performed,0.4568,2774,97,57615829,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,0,7,-4,-28,-7,2,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-30,7276695,8525,0,28031,908,71853338,tests performed,0.4421,2777,93,57629386,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-11,5,-36,-39,-7,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-05-31,7312408,8558,0,28031,908,71919290,tests performed,0.4303,2686,87,57642872,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-11,6,-36,-37,-6,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-01,7346124,8601,0,28031,908,72005172,tests performed,0.4153,2570,85,57656265,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,4,-31,-36,-7,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-02,7378021,8662,0,28031,908,72085039,tests performed,0.4234,2723,87,57669670,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,6,-18,-35,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-03,7405542,8722,0,28031,908,72163238,tests performed,0.4281,2660,83,57683008,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-5,9,-26,-33,-5,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-04,7425669,8749,0,28031,908,72224980,tests performed,0.4279,2689,91,NA,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,0,9,-10,-29,-3,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-05,7448922,8771,0,28031,908,72277059,tests performed,0.4211,2756,94,57692355,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-2,6,-17,-32,-8,3,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-06,7476425,8802,0,28031,908,72323527,tests performed,0.4248,2804,87,57703271,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,5,-26,-40,-12,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-07,7509648,8860,0,28031,908,72380675,tests performed,0.4275,2778,99,57715306,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,-34,-36,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-08,7542081,8919,0,28031,908,72464393,tests performed,0.4267,2744,102,57727046,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,7,-28,-33,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-09,7571629,8959,0,28031,908,72550848,tests performed,0.4156,2705,101,57739174,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-22,-34,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-10,7597714,9024,0,28031,908,72625179,tests performed,0.416,2651,97,57750638,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,11,-25,-32,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-11,7614107,9048,0,28031,908,72692094,tests performed,0.4034,2682,96,57756454,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,1,9,-12,-27,-6,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-12,7634987,9058,0,28031,908,72744729,tests performed,0.3979,2739,86,NA,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,2,5,-9,-27,-8,2,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-13,7660750,9089,0,28031,908,72782508,tests performed,0.4016,2851,102,57759079,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-5,3,-3,-49,-49,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-14,7691710,9146,0,28031,908,72826646,tests performed,0.4082,2887,104,57774642,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,10,-29,-34,-7,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-15,7724035,9218,0,28031,908,72900494,tests performed,0.4172,2813,97,57785001,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,6,-25,-33,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-16,7753800,9269,0,28031,908,72979213,tests performed,0.4253,2817,93,57792674,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,6,-16,-33,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-17,7778643,9332,0,28031,908,73061559,tests performed,0.4146,2815,103,57806676,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-5,10,-22,-31,-5,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-18,7801241,9372,0,28031,908,73121700,tests performed,0.4356,2905,111,57812219,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,1,8,-7,-27,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-19,7825659,9387,0,28031,908,73175540,tests performed,0.4426,3006,113,NA,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-1,8,-12,-31,-6,3,0.5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-20,7854915,9445,0,28031,908,73231296,tests performed,0.4326,3055,105,57824481,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-9,6,-28,-36,-5,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-21,7887810,9507,0,28031,908,73287896,tests performed,0.4251,3022,108,57834650,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,-27,-34,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-22,7919844,9559,0,28031,908,73370295,tests performed,0.4168,3043,108,57844431,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-7,5,-22,-33,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-23,7945726,9603,0,28031,908,NA,NA,NA,2987,114,57855260,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-8,7,-17,-33,-6,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2022-06-24,7978875,9655,0,28031,908,NA,NA,NA,3046,102,57865526,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-4,10,-21,-31,-6,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
